Date	Open	High	Low	Close	Volume
25/06/2010	387.9	387.9	378.05	379.25	1018661
28/06/2010	379.23	383.58	378.8	382.38	576562
29/06/2010	382.5	382.5	374.5	376.9	1307331
30/06/2010	377.5	379.95	370.63	375.5	1658258
01/07/2010	375	375	362.88	366	1703872
02/07/2010	367.4	373	365.42	371.9	1471775
05/07/2010	374.4	374.45	368.55	369.5	1082798
06/07/2010	368.25	380.95	367.92	379.58	1380452
07/07/2010	380.7	383.7	374.48	382.3	1076467
08/07/2010	386	389.5	384.83	388.4	1093782
09/07/2010	390	392	385.38	387.23	918333
12/07/2010	389.9	397	389.9	395.85	1362888
13/07/2010	396	396	384.78	387.33	2772943
14/07/2010	389	392.35	385.13	387.33	1416921
15/07/2010	385.5	392.45	382.63	391.05	1897768
16/07/2010	397.5	419.25	397.5	416.83	9567726
19/07/2010	415.73	417.35	411.63	413.35	1513962
20/07/2010	413.35	417.28	412.5	413.63	1171031
21/07/2010	416	422.4	414.8	421.5	1471860
22/07/2010	421.5	423	416.25	421.85	681441
23/07/2010	425	425	417.55	419.65	947236
26/07/2010	421.2	425.8	420.2	424.63	1383245
27/07/2010	427.5	429.9	423.1	424.58	1053301
28/07/2010	425.5	428.98	423.5	427.23	2179614
29/07/2010	427.5	427.5	424.5	425	2665952
30/07/2010	424.5	425	417.5	419.9	641713
02/08/2010	421.5	424.23	418.5	419.15	1413881
03/08/2010	420.5	422.25	414.28	416.03	640776
04/08/2010	418	436	417.92	434.4	2791967
05/08/2010	436	441.2	432.83	438.92	1456475
06/08/2010	440	441.75	430.33	432.35	1218867
09/08/2010	430.58	441.85	423.05	439.92	2129993
10/08/2010	442.5	442.5	430.7	432.25	772597
11/08/2010	431	436.5	427.4	429.08	2010124
12/08/2010	428.45	428.45	423.1	426.73	1139046
13/08/2010	428.5	431.45	419	427.2	1294953
16/08/2010	428.5	431.28	424.4	427.05	659549
17/08/2010	425.05	430.5	422	425.1	866598
18/08/2010	426.5	437.9	425	435.55	1444458
19/08/2010	437	440.45	433.65	436.03	1074267
20/08/2010	434.5	439.95	431.5	434.48	873198
23/08/2010	430	437.73	428.53	435.2	524915
24/08/2010	435	440.95	432.5	435.35	1325237
25/08/2010	436	440.75	433.15	435.6	1189984
26/08/2010	437	439.5	430.13	438.25	2102214
27/08/2010	436.05	436.5	425.5	428.03	638257
30/08/2010	431.4	431.4	420.05	422.83	779285
31/08/2010	420	423.85	415.1	421.88	1223937
01/09/2010	421	430.5	420	429.2	1372742
02/09/2010	433.75	433.75	420.75	422.05	1379400
03/09/2010	425	425.75	417.55	418.65	1388985
06/09/2010	419	428.75	419	427.67	1143989
07/09/2010	429	437.45	428	435.67	1242118
08/09/2010	432	441.45	429.45	439.53	2094739
09/09/2010	441	441.25	435.67	437.35	1469079
13/09/2010	435.67	444.5	435.35	439.88	1174705
14/09/2010	441.5	449.5	440.15	447.67	1535519
15/09/2010	450	459.7	449.5	457.4	2780197
16/09/2010	454	456.73	432.25	447.7	1167132
17/09/2010	450.05	459.38	450.05	456.9	1503989
20/09/2010	458.5	460.95	453.35	456.13	1209554
21/09/2010	456	479	455.15	476.98	2498592
22/09/2010	478	480	465	467.63	2015533
23/09/2010	470	472.65	463.9	465.67	1663618
24/09/2010	466.55	468.95	462.5	465.98	1369392
27/09/2010	467.5	470.73	461	463.8	1711645
28/09/2010	462.63	465.15	457.05	459.83	1260857
29/09/2010	462.5	468.63	457.45	460.17	1685097
30/09/2010	462.5	465	457.58	463.48	3780462
01/10/2010	463.5	483	461	480.8	1663078
04/10/2010	483.38	487.5	476.5	477.9	1070478
05/10/2010	475	482.98	473.08	475.13	1105832
06/10/2010	475	483.95	475	479.83	919480
07/10/2010	480	483	469.2	474.4	986470
08/10/2010	472.03	477.35	434.5	471.3	1347998
11/10/2010	471.3	476.98	464.53	470.45	1532685
12/10/2010	471.33	477.9	469.55	475.35	1304451
13/10/2010	477.98	498.85	474.55	496.42	2675302
14/10/2010	498.45	502	491.17	493.03	1474543
15/10/2010	499.5	505.5	472.5	475.15	2858899
18/10/2010	485	492	465	490.63	2240367
19/10/2010	491	493.7	482.05	483.88	1100456
20/10/2010	482.25	490.25	478.1	481.63	1103319
21/10/2010	487.03	496.92	485	493.1	1876177
22/10/2010	511	524.7	511	520.1	4805202
25/10/2010	521.5	536.48	518.6	533.48	2578158
26/10/2010	531.75	533.88	520.78	531.3	1753512
27/10/2010	530	533.4	521.78	524.1	1070691
28/10/2010	525	533.78	520	526.45	2627845
29/10/2010	530	530	515.5	526.45	1106199
01/11/2010	526.03	533.2	524.55	526.7	573974
02/11/2010	527.5	530	521.85	524.73	782889
03/11/2010	525.45	539.5	524.2	526.4	1108939
04/11/2010	531	539.3	530.75	534.58	858720
05/11/2010	541.45	541.95	537.67	539.2	178897
08/11/2010	540	541.2	531.05	534.08	1124293
09/11/2010	536.95	549.35	534.25	545.55	1752043
10/11/2010	546.13	554	543.05	546.15	770112
11/11/2010	545	545	529.13	532.38	963048
12/11/2010	530	534.95	524.1	527.95	901165
15/11/2010	532.5	539.92	526.5	533	694698
16/11/2010	533	533.2	521.1	524.45	1089038
18/11/2010	536	536	520	521.4	1382580
19/11/2010	522.45	524.5	503	507.7	1086326
22/11/2010	508	521.5	505.75	519.55	1110618
23/11/2010	517	522.5	506.2	515.03	842224
24/11/2010	512.5	517.25	499.48	502.38	1504304
25/11/2010	505.03	520.95	503.55	510.9	2927503
26/11/2010	512.5	527	512.5	523.63	1808913
29/11/2010	527.5	539.25	525.13	535.65	2259446
30/11/2010	530.25	543.03	526.55	538	2404204
01/12/2010	532	546.6	532	540.95	1888016
02/12/2010	545.5	549.6	537.53	547.9	2047858
03/12/2010	546.53	556.5	545.58	548.67	1015056
06/12/2010	550	555	547.65	550.85	965477
07/12/2010	550	550	541.05	543.75	1079162
08/12/2010	545.48	546.48	535.63	539.58	992066
09/12/2010	541.85	548.65	534.05	536.3	1289951
10/12/2010	533.5	541.92	528.5	537.45	1122812
13/12/2010	535.5	540.35	524.2	538.05	1057533
14/12/2010	536.6	544.8	532.08	540.48	1307670
15/12/2010	542.55	554.2	540.75	551.83	1286017
16/12/2010	554.5	572	552.08	570.35	2257852
20/12/2010	567.4	588.5	557.42	583.35	2257023
21/12/2010	584.5	586.13	577	580.4	1405321
22/12/2010	583.5	584.5	568.88	574.88	1593418
23/12/2010	575	579.78	566.05	570	1425462
24/12/2010	567	574.4	562.88	570.55	812320
27/12/2010	572.5	579.73	569.1	570.6	832468
28/12/2010	570.6	575.45	570.03	573.17	506438
29/12/2010	574.5	581	573.53	578.48	521185
30/12/2010	576.25	587.4	576.25	585.1	1922776
31/12/2010	586.25	590	580.9	582.83	766490
03/01/2011	583.5	588.48	577.28	579.03	702521
04/01/2011	581.95	583.08	569.05	572.38	1251434
05/01/2011	572.63	582.95	570.88	579.48	1534837
06/01/2011	584	591	576.55	585.85	1423360
07/01/2011	588	593.42	569.08	571.33	1266362
10/01/2011	573.75	574.5	560.5	565.45	1976213
11/01/2011	561.5	567.78	543.9	549.25	1884365
12/01/2011	554.95	575.8	554	567.98	1580437
13/01/2011	564.48	577.98	558.1	562.13	2794599
14/01/2011	564.95	575	560	560.08	1575846
17/01/2011	560.6	573.28	560	568.7	1500106
18/01/2011	587	604.45	582.17	601.28	4240685
19/01/2011	601.73	604.5	592.5	596.5	1476020
20/01/2011	590	609.38	590	606.1	2272604
21/01/2011	605	610	602	605.83	1298702
24/01/2011	600	610	599.13	604.6	1008339
25/01/2011	607.4	609.65	590	594.28	1233547
27/01/2011	593.78	604.98	590.8	599.7	2357059
28/01/2011	597.5	601.8	582.63	590.67	1507289
31/01/2011	584.5	584.5	564.28	579.75	2970408
01/02/2011	582.5	582.5	566.5	575.08	2106354
02/02/2011	585	599.45	581.17	591.23	1968809
03/02/2011	592.35	597.85	585.33	591.85	941706
04/02/2011	588	591.55	570.13	574.4	1728800
07/02/2011	586.75	586.75	563.25	565.58	1289191
08/02/2011	566	574.95	559.25	562.55	2644319
09/02/2011	561.25	564.8	541.85	549.15	3006366
10/02/2011	550	557.25	536	545.38	2275911
11/02/2011	542.05	552.1	527.95	544.8	1472528
14/02/2011	545.5	560	543.5	556.15	1231274
15/02/2011	559.5	559.5	538.28	548.85	1812713
16/02/2011	552.5	554.85	540.5	548.25	1232296
17/02/2011	552.5	557.23	546.2	554.6	738880
18/02/2011	555.13	566.2	541.05	544.85	2038464
21/02/2011	545	574	529.1	569.3	2828900
22/02/2011	561.33	573.85	560	569.38	1652700
23/02/2011	564.08	572.48	561.55	562.78	939672
24/02/2011	559.5	569.38	545.65	555.9	2689415
25/02/2011	552.65	558.5	544.13	555.03	1535237
28/02/2011	550.6	574.13	550	555.13	1614698
01/03/2011	556.5	566	548.8	562.25	1583902
03/03/2011	559.95	577.5	553.5	575.1	1726300
04/03/2011	581.67	581.67	566.25	567.78	1030599
07/03/2011	562	562.5	547.23	554.13	2092294
08/03/2011	552.58	564.4	552.58	558.85	1973951
09/03/2011	561.28	569	559.25	563.35	1212243
10/03/2011	561	561	550	554.28	935662
11/03/2011	550	551.2	531.65	538.53	2506441
14/03/2011	535.5	551	529.2	548.78	1624309
15/03/2011	537.5	547.73	532.83	544.9	1705934
16/03/2011	546	561.73	545.58	557.42	1338937
17/03/2011	552.5	559.45	546.33	549	1028051
18/03/2011	546.75	554.5	538.05	541.38	1105674
21/03/2011	545.75	545.75	533.25	535.4	1309545
22/03/2011	537.55	540	531.5	534.75	1328887
23/03/2011	535.5	535.5	528.63	532.17	2176124
24/03/2011	535.5	547.78	535	546.7	1547417
25/03/2011	558.42	564.25	551.88	559.83	2073217
28/03/2011	561.92	563.35	554	559.95	1124321
29/03/2011	560	575.95	559.58	569.35	1579794
30/03/2011	574	582	572.45	575.98	1147385
31/03/2011	576	599	576	591.95	3697063
01/04/2011	592.5	599.38	586.28	590.08	899812
04/04/2011	592.5	608	592	606.6	1155808
05/04/2011	607.53	621.98	601.88	619.92	1445507
06/04/2011	619.5	623.48	607.08	610.92	1211176
07/04/2011	610	610	597.58	599.6	1074508
08/04/2011	598.45	607	592.38	598	991884
11/04/2011	590.08	597.5	587.65	589.2	1128116
13/04/2011	587.5	610.7	587.15	605.05	1878765
15/04/2011	608.45	609.95	590	595.7	3783385
18/04/2011	599	606.25	570.03	572.3	3882727
19/04/2011	572.3	584.7	570	582.35	1560112
20/04/2011	589.9	612	589.78	609.35	2669274
21/04/2011	620.5	622.9	585.42	596.05	8666984
25/04/2011	598.5	602	586.33	598.92	2095776
26/04/2011	600	601	590.17	594.5	1577623
27/04/2011	597.48	597.48	588.03	590.3	887239
28/04/2011	590.08	591.75	577.8	579.33	1423097
29/04/2011	586	586	575.13	582.83	933348
02/05/2011	585	588.75	576.25	579.23	771535
03/05/2011	581	581	565.5	569.23	1060078
04/05/2011	573	573	557.58	568.53	1361467
05/05/2011	572.5	572.5	554.05	557.5	942798
06/05/2011	560	576.75	559.88	574.48	1202674
09/05/2011	575	575.98	562.25	567.78	506116
10/05/2011	566.5	579.98	564	569.95	764579
11/05/2011	569.5	575.85	563.05	570.13	730335
12/05/2011	566.95	566.95	554.17	555.88	1270229
13/05/2011	556	571.15	556	563.55	1182744
16/05/2011	560.5	573.7	560	565.55	1113684
17/05/2011	561.03	574.6	561.03	570.85	695707
18/05/2011	571.13	580.75	571.13	577.53	1112590
19/05/2011	582.5	585	578	582.42	1025461
20/05/2011	586.88	591.7	581.63	587.5	1025300
23/05/2011	582	585.25	575	583.28	1008642
24/05/2011	581.33	586.4	569.58	574.95	840997
25/05/2011	574.55	574.95	560	564.3	933735
26/05/2011	569.5	571.5	560	567.88	1030109
27/05/2011	574.28	574.95	568.15	572.28	643352
30/05/2011	575.5	579.98	571.15	575.98	570434
31/05/2011	577.5	588.85	575.05	578.58	1322077
01/06/2011	578.5	588.5	578.5	587.7	491193
02/06/2011	579.45	586	578.33	583.88	848827
03/06/2011	583	587.5	575	576.05	683904
06/06/2011	570	584	570	582.17	678537
07/06/2011	581.5	591.58	579	589.65	918721
08/06/2011	585.95	592.5	581.75	590.7	1063835
09/06/2011	587.5	596.9	587.5	593.17	1346983
10/06/2011	593.28	598.75	592.55	594.6	1887275
13/06/2011	594.6	595.25	586.28	587.65	1614700
14/06/2011	589	597.45	589	595.53	1062891
15/06/2011	593	602.5	590.63	592.13	1406191
16/06/2011	591.5	592.95	574.13	575.58	1168760
17/06/2011	577.5	578.5	552	554.6	1894073
20/06/2011	557.5	559.5	529	534.65	2655204
21/06/2011	537.5	555.35	531.6	553.38	1712973
22/06/2011	558	558.45	540	541.75	1785417
23/06/2011	540.9	550.5	535.05	548.5	1214118
24/06/2011	550	570.38	549.5	568.88	2075794
27/06/2011	561	577.35	561	575.3	1562609
28/06/2011	580	581	567.83	577	1066666
29/06/2011	577.35	589.45	577.35	584.92	1479352
30/06/2011	584.9	596	583.5	592.1	2586458
01/07/2011	599	599	589.85	595.95	960420
04/07/2011	596.5	600	590	592.85	801867
05/07/2011	594.9	595.5	586.7	589.73	1030568
06/07/2011	589.13	596.45	585.85	591.4	745089
07/07/2011	591.55	600	591.55	597.95	1301317
08/07/2011	598	602.5	584.63	585.83	1706030
11/07/2011	585	588.9	573.3	578.33	911252
12/07/2011	567.85	574.4	556.05	572.67	2039702
13/07/2011	575	584	565.5	574.53	1976300
14/07/2011	575	579.3	559.55	561.85	3468922
15/07/2011	584	588.95	570.55	573.03	3639850
18/07/2011	574	576	561.15	562.53	1562604
19/07/2011	560.8	574.08	560.13	570.03	1097646
20/07/2011	575	575.9	562.5	566.23	1403873
21/07/2011	566	566.25	560.03	561.28	925312
22/07/2011	563.38	570.65	563.25	566.7	1045221
25/07/2011	567.5	572	561.58	569.95	2370357
26/07/2011	569.9	575.98	563.63	572.33	1984361
27/07/2011	574.48	577.33	569.08	573.58	1012145
28/07/2011	570	572.45	560.15	564.78	2046907
29/07/2011	566.5	571	560.83	568.5	859569
01/08/2011	571.2	574.95	562.55	567.63	991173
02/08/2011	565.25	567	561.13	565.33	1012646
03/08/2011	560	562.85	547.67	555.17	1532123
04/08/2011	555.03	559.75	545.55	547.92	1524647
05/08/2011	536.58	537	514	528.98	2634694
08/08/2011	505.6	516.67	498.3	502.68	3274653
09/08/2011	482.5	492.6	473.85	482.4	4079635
10/08/2011	499.5	506	486.9	492.03	2974540
11/08/2011	490	491.7	481.5	489.17	1450232
12/08/2011	495.28	495.95	468.75	473.58	2084542
16/08/2011	483.5	489.17	478.03	486.8	1491784
17/08/2011	487.25	504.7	485	499.95	2278946
19/08/2011	471.5	473.48	452.5	464.48	2721807
22/08/2011	464.5	465	451	459.03	1764461
23/08/2011	460.42	494	460.17	490.8	2437335
24/08/2011	489	489	477.5	481.3	1597395
25/08/2011	484.85	486.5	469	475.2	2222744
26/08/2011	475.55	484.75	470	474.23	1792455
29/08/2011	482.05	512	482.05	509.8	2795222
30/08/2011	515	525.15	512.08	521.2	2983341
02/09/2011	536.5	537.38	506	511.05	2206753
05/09/2011	507.9	516.6	499.23	513.85	1894829
06/09/2011	509	521	502.5	516.95	2381646
07/09/2011	517.05	525	512.5	515.5	2216078
08/09/2011	516.5	527.48	514.5	518.03	2446331
09/09/2011	520	525.8	505.33	508.03	2531325
12/09/2011	500	501.93	489.33	492.85	1648585
13/09/2011	498.9	512	494.38	496.88	1899102
14/09/2011	500.5	514.5	496.88	507.55	2372816
15/09/2011	514	522.9	505	520.88	1926119
16/09/2011	524	536.2	510.65	513.88	2328252
19/09/2011	510.75	516.25	506.25	509.03	1120117
20/09/2011	511.05	532	511.05	528.98	1743993
21/09/2011	533.98	533.98	518.45	521.75	1370380
22/09/2011	511.5	517	493.1	497.2	1570785
23/09/2011	494	507.5	491.13	495.15	2282116
26/09/2011	498	504	484.5	498.48	1694239
27/09/2011	506.9	522.5	503	520.28	1982289
28/09/2011	524.25	532.35	518.5	523.95	2212595
29/09/2011	521.63	534	517.85	530.73	2690175
30/09/2011	524.95	532	516.55	518.65	1345509
03/10/2011	510	524.95	507.65	521.65	1974632
04/10/2011	519.2	529.5	514.55	522.98	2359112
05/10/2011	527.25	531.5	520.5	521.78	1707631
07/10/2011	537.55	538.9	518.75	524.28	2542904
10/10/2011	524	537	524	532.35	1927407
11/10/2011	537.5	539	517.25	520.42	2238187
12/10/2011	533	544.7	531	539.53	2935831
13/10/2011	548.25	552.48	540.05	546.38	2704459
14/10/2011	544.7	570.38	544.45	567.13	3355066
17/10/2011	575.75	577	555.65	560.13	2179345
18/10/2011	531	532.13	510.25	516.78	6003389
19/10/2011	521.5	527.2	517.6	524.48	1913710
20/10/2011	518	523.5	515.15	522.45	1122706
21/10/2011	527.45	530	521.5	524.92	1230565
24/10/2011	530	546.15	529.75	539.88	1635860
25/10/2011	544.5	553.5	535.73	549.33	2079373
26/10/2011	552.5	555	546.67	547.95	205962
28/10/2011	564.5	569.55	555.5	560.75	1629558
31/10/2011	560	566	556	557.9	889370
01/11/2011	554	561.5	548.13	554.23	729105
02/11/2011	550.63	560.92	550	553.42	775422
03/11/2011	548.9	554.7	543.5	552.5	945634
04/11/2011	560.5	562.5	543.6	549.9	1358004
08/11/2011	548	557.4	548	552.63	846052
09/11/2011	555	573	553.15	561.48	1960990
11/11/2011	555	570.5	553.63	565.5	1814795
14/11/2011	570	578	562.25	564.2	1164575
15/11/2011	562.53	569.48	560	562.2	734239
16/11/2011	563	566.4	552.6	558.63	935801
17/11/2011	557.5	561.75	553.8	557.58	695994
18/11/2011	552.88	554.9	538.15	543.3	1394721
21/11/2011	542.5	544.15	530.05	533.6	1435852
22/11/2011	534.45	547.5	528.5	540.92	1861791
23/11/2011	540.98	540.98	520.5	531.15	1177875
24/11/2011	531	548.2	522.5	545.9	1883422
25/11/2011	542.5	543.95	528.55	531.95	1070302
28/11/2011	538.98	548	537	544.25	752243
29/11/2011	546.5	552.95	543.1	546.65	1277348
30/11/2011	540.58	561.48	540.58	557.78	1740849
01/12/2011	570	574.28	563.1	567.4	1240724
02/12/2011	567.42	592.5	564.8	589	1984433
05/12/2011	586.25	591.95	581.28	590.48	765238
07/12/2011	590	596.45	586.8	589.78	1318711
08/12/2011	585	594.5	583.58	588.8	1663222
09/12/2011	580.5	591.4	580.5	586.2	1381615
12/12/2011	588	595	577.55	590.17	1586085
13/12/2011	587.5	598.45	583.33	589.35	1637279
14/12/2011	590.25	594.5	585	591.23	1673088
15/12/2011	589.85	594.95	577.3	591.25	1834686
16/12/2011	588.28	591.28	566.15	573.15	1775448
19/12/2011	569.5	578.7	557.2	571.83	1833862
20/12/2011	572.67	575.55	564.13	566.67	904698
21/12/2011	575	583	561.23	579.35	1558488
22/12/2011	576	581.92	567.13	575.85	1043134
23/12/2011	575.5	581	569.55	578.58	789295
26/12/2011	578.58	595.1	576.75	594.2	1114676
27/12/2011	592.7	595	585	589.73	491951
28/12/2011	589.35	591.78	582.95	584.6	598955
29/12/2011	581.75	589.05	579.75	582.85	792864
30/12/2011	589	591.25	578.25	580.33	772705
02/01/2012	580.5	592.98	576.5	589.3	1124271
03/01/2012	591.63	604.95	590	598.8	1354442
04/01/2012	602.45	602.5	584.65	586.5	1193385
05/01/2012	586.4	592.5	583.67	586	1273656
06/01/2012	583	594.17	578.4	584.7	1059864
09/01/2012	585.5	589.85	582.63	585.67	754514
10/01/2012	587.5	592.75	579.25	582.7	1795895
11/01/2012	585.7	587.5	566.58	568.5	2837690
12/01/2012	550.5	557.5	534.33	544.75	4764342
13/01/2012	548.58	551.67	536.5	542.88	2009914
16/01/2012	542	557	539.45	554.7	1523601
17/01/2012	559.95	562.35	547	551.98	1852109
18/01/2012	540	548.15	522.65	538.08	5832766
19/01/2012	543.5	544.45	532.7	537.78	2081646
20/01/2012	539.98	545.48	536.5	539.75	1286347
23/01/2012	543	545.73	537.08	538.85	1065248
24/01/2012	544	547.5	539	544.35	1320655
25/01/2012	547.45	554.98	545.53	549	2922619
27/01/2012	552.5	560.28	550.05	554.38	2604859
30/01/2012	551.25	559.48	550.38	555.88	1297779
31/01/2012	556.5	567.95	556.5	566.2	1769060
01/02/2012	564.7	567.5	554.13	564.35	1144402
02/02/2012	568	576.33	565.15	574	1693070
03/02/2012	572.5	588	570.5	585.78	1388779
06/02/2012	591.85	600.03	586.67	596.92	1713598
07/02/2012	604.85	604.85	595.95	599	1703828
08/02/2012	608.2	613.42	605.5	609.83	1813592
09/02/2012	605.55	616	594	614.3	1519031
10/02/2012	614	619	606	616.7	1162151
13/02/2012	611.1	618.98	607	612.85	815885
14/02/2012	612.5	614.78	607.5	610	913323
15/02/2012	613.58	624.4	609.75	620.8	1083583
16/02/2012	619	621	609	612.67	943330
17/02/2012	617.42	627	610.5	614.38	2048284
21/02/2012	611.78	620	602.38	618.53	1244752
22/02/2012	617.5	633.42	614.5	626.17	1570913
23/02/2012	624.53	637.45	622	629.9	2043440
24/02/2012	629.5	640.42	628.63	635	1173200
27/02/2012	639.5	639.98	622.8	626.03	930685
28/02/2012	627.63	630.2	609.55	613.28	1986745
29/02/2012	620	620	606.13	610.98	1530108
01/03/2012	611.5	613.48	605.03	609.8	784297
02/03/2012	613	613.5	603.5	608.63	1154616
05/03/2012	607	611.23	600.5	603.65	770439
06/03/2012	601.5	610.65	594.5	601	858861
07/03/2012	597.5	603	593.28	596.42	972833
09/03/2012	613.5	613.5	601.48	604.28	1112879
12/03/2012	607.95	609.42	591.6	594.53	1120139
13/03/2012	595	607.48	595	598.5	1246232
14/03/2012	605.05	607	575.5	577.28	4032657
15/03/2012	579.5	585.48	572.5	581.85	2142118
16/03/2012	584.98	590	579	584.78	1027362
19/03/2012	584.78	584.78	555.9	561	2566432
20/03/2012	564.5	572.5	560	567.42	1841602
21/03/2012	568.48	589.9	568.28	587.88	2276621
22/03/2012	587.35	594.85	580	583.88	1710847
23/03/2012	587.5	595.95	582.4	592.33	1579218
26/03/2012	588.5	592.5	577	580.8	1526692
27/03/2012	586.5	589.83	575.98	587.38	794123
28/03/2012	587	587.33	577.23	582.55	1025548
29/03/2012	575.5	582	566.2	570.6	1340607
30/03/2012	572.75	587.88	572.75	584.4	1271671
02/04/2012	585	599.5	585	597.13	1163494
03/04/2012	600.1	603.67	587.65	589	1134577
04/04/2012	584.5	594.9	583.5	589.23	1082527
09/04/2012	585	594	579.13	582.05	788314
10/04/2012	583.15	587.83	576.13	578.1	766496
11/04/2012	574.85	577.5	567.6	569.05	890793
12/04/2012	570.13	574	564.55	565.83	1057343
13/04/2012	545.67	552.35	530.63	534.17	4497340
16/04/2012	532.63	537.15	526.65	534.88	2508055
17/04/2012	542.5	547.48	536.9	545.42	1236832
18/04/2012	550	557.35	546.92	548.78	1441132
19/04/2012	550.45	553.4	545.55	551.48	883708
20/04/2012	546.63	553.98	538.7	544.23	1225012
23/04/2012	546.98	551.2	523.83	532.13	1421934
24/04/2012	561	602.5	558.65	597.1	9056891
25/04/2012	594.5	595	583.75	585.53	2708949
26/04/2012	585	600.95	582.25	597.33	2738146
27/04/2012	595	606	595	602	1855573
30/04/2012	602	625	602	623.3	2302411
02/05/2012	621.05	637.2	621.05	633.63	1990724
03/05/2012	631.35	642.05	629.28	639.75	1679461
04/05/2012	640	647.63	631.53	638.4	1785859
07/05/2012	630	639.25	624.2	636.63	1313881
08/05/2012	612.5	617.35	597.83	600.35	4815789
09/05/2012	597.5	617.3	597.05	612.78	4635772
10/05/2012	612.78	620.9	612.5	616.28	1496310
11/05/2012	612	618.45	610.6	615.38	1372595
14/05/2012	613.65	617	610	612.98	1286876
15/05/2012	612	616.5	609.9	613.15	937755
16/05/2012	610	620.95	603.38	611.7	2283968
17/05/2012	611	617.5	599.53	611	2068762
18/05/2012	602.4	612.45	601.33	605.33	1328335
21/05/2012	605.5	612.5	602.03	604.6	1113544
22/05/2012	610.5	620	606.5	612.03	1180458
23/05/2012	616.5	617.78	607.05	612.58	1081403
24/05/2012	612.5	614.48	603.55	610.73	602837
25/05/2012	606.05	612.5	604.55	610.4	457523
28/05/2012	612	615	607.53	612.35	395097
29/05/2012	614	624	609.2	620.17	787516
30/05/2012	615.63	628.5	615.63	620.28	790757
31/05/2012	610.5	627.95	610.5	622.67	2205801
01/06/2012	620	622.5	609.25	612.3	739764
04/06/2012	605	608	598.1	606.63	602215
05/06/2012	607	615.45	607	613.25	1031699
06/06/2012	615	631.88	614.55	625.58	1645954
07/06/2012	623.5	624.95	615.78	620.1	1074864
08/06/2012	615.6	621.3	612.08	615.45	1200122
11/06/2012	616.5	623.03	613.55	616.78	772524
12/06/2012	610.55	626.5	610.55	624.05	546071
13/06/2012	624.5	630	621.3	625.2	725429
14/06/2012	624.5	630.75	622.5	627	735562
15/06/2012	627.03	640	624.5	636.23	993020
18/06/2012	638	643.17	625	628.58	747694
19/06/2012	628.45	639.63	627.55	636.98	884529
20/06/2012	637	637	621.65	626.4	876870
21/06/2012	622.53	626	604.5	612.03	2077990
22/06/2012	607.13	619.95	607.13	616.73	959780
25/06/2012	618.5	619.25	605.5	608.38	794379
26/06/2012	608.75	618.5	608.53	617.55	554857
27/06/2012	618.13	629.4	618.13	623.35	1152931
28/06/2012	623.48	631.95	618.13	629.42	947114
29/06/2012	631.67	643.5	631.45	638.73	995075
02/07/2012	639.5	639.5	628.23	629.73	1055550
03/07/2012	632.5	634.9	615.15	619.7	1113646
04/07/2012	621.75	624.75	615.78	623.92	650903
05/07/2012	623.92	623.92	617.6	620.3	760438
06/07/2012	620	626.4	613.5	623.88	964964
09/07/2012	622.5	632.28	621.67	629.7	956384
10/07/2012	632.5	635.13	624.78	630.85	1258799
11/07/2012	626.63	637.25	626.63	629.15	1017269
12/07/2012	612.5	625	609.65	618	3929540
13/07/2012	636.9	642	621.5	624.7	3608577
16/07/2012	624.5	629.63	601.45	603.67	1810313
17/07/2012	609	612	587.6	592.95	3191908
18/07/2012	597.5	602.2	589.25	597.65	1487643
19/07/2012	601.5	605	597.63	600.5	667676
20/07/2012	600.5	614	600.15	611.53	1689113
23/07/2012	604	613.6	600.5	607.13	1451599
24/07/2012	604.05	609.33	598.55	604.58	824046
25/07/2012	602	608.5	598.45	606.58	833015
26/07/2012	606.5	610.5	595.1	599.23	1472873
27/07/2012	607.5	615.1	601.63	612.65	921488
30/07/2012	617.45	621.42	607.28	615.5	1312856
31/07/2012	617.5	624.63	613.13	621.83	989982
01/08/2012	619.05	622.4	611.05	612.33	647875
02/08/2012	614.98	618.35	611	616.4	475529
03/08/2012	614	620.13	609.05	618.45	488868
06/08/2012	622.5	624	612.6	614.45	507770
07/08/2012	619.5	633.1	617.33	632.03	1049577
08/08/2012	632.5	633.33	623.2	624.6	821500
09/08/2012	625.13	633.92	625.13	629.08	564737
10/08/2012	628	642.5	627.88	640.03	1541178
13/08/2012	639.55	639.55	628.63	633.15	714019
14/08/2012	630	636.63	629.63	634.2	568465
16/08/2012	635.08	635.78	626.05	631.78	894146
17/08/2012	632.53	642.25	632	639.3	643788
21/08/2012	639.95	652.5	638.55	649.33	1025788
22/08/2012	647.95	654.5	644.05	645.83	567048
23/08/2012	645.88	663	645.88	661.73	1168657
24/08/2012	660	664.2	656.5	661.43	789469
27/08/2012	658.1	665.45	657.5	660.23	483600
28/08/2012	663.48	677.33	657.5	675.45	1133102
29/08/2012	675	679	667.5	671.65	1069645
30/08/2012	669.95	694.4	661.7	683.58	1666716
31/08/2012	678.5	679.5	667.33	671.88	886924
03/09/2012	675	677.45	666.5	668.93	611913
04/09/2012	666.45	673.5	661.03	670.43	754009
05/09/2012	669.75	685.5	666	682.25	1014480
06/09/2012	682.05	689.95	676.83	687.8	1145842
07/09/2012	695	698.4	689.45	693.35	1318328
10/09/2012	691.6	691.95	682.98	685.73	738012
11/09/2012	684.5	697.8	682.03	696.33	637090
