Date	Open	High	Low	Close	Volume
28/01/2011	400.73	408.57	392.58	396.02	1585537
31/01/2011	392.31	392.31	385.78	389.71	968671
01/02/2011	390.79	391.05	380.39	386.15	1287711
02/02/2011	389.13	395.5	383.13	386.16	1146841
03/02/2011	387.68	394.13	385.78	389.7	756176
04/02/2011	387.38	390.46	378.3	380.99	869985
07/02/2011	384.36	389.24	382.63	385.93	917641
08/02/2011	387.5	390	384	387.08	752999
09/02/2011	385.63	394.96	383.49	391.34	938018
10/02/2011	388.21	389.25	380.13	381.65	1031519
11/02/2011	378.78	383.59	377.54	380.11	1401769
14/02/2011	380.5	389.79	380.06	388.07	872381
15/02/2011	387.5	391.13	384.27	388.32	574994
16/02/2011	385.28	390.46	385.14	387.88	365048
17/02/2011	389.81	391	387.78	389.17	424123
18/02/2011	390.63	393.13	386.14	387.54	887788
21/02/2011	387.5	397.23	384.5	395.66	1174869
22/02/2011	392.53	395.88	389.25	392.73	760706
23/02/2011	388.24	388.24	383.76	384.85	884548
24/02/2011	381.25	385	374.38	376.1	2060815
25/02/2011	377.9	380.33	370.75	375.91	1295840
28/02/2011	377.75	391.85	370.93	374.64	1814309
01/03/2011	378.75	388.5	376	385.3	1047204
03/03/2011	382.26	382.38	375.13	378.26	1571482
04/03/2011	383.38	386.25	381	382.78	1221364
07/03/2011	379.5	384.38	378.19	380.34	919716
08/03/2011	378.78	391.5	377.53	389.54	1064314
09/03/2011	390	391.6	383.88	386.94	834555
10/03/2011	386.88	387.5	382.81	386.28	429775
11/03/2011	383.5	384.88	380.63	381.74	909784
14/03/2011	379.38	388.5	378.83	387.6	444744
15/03/2011	379	382.36	375.75	378.77	1129728
16/03/2011	378.13	382.68	377.51	378.86	699340
17/03/2011	373.01	374.88	371.38	372.34	1040172
18/03/2011	372.52	374.35	366.58	367.64	933500
21/03/2011	368.93	369.63	363.04	365.29	825887
22/03/2011	366.89	369.59	365.5	367.88	639968
23/03/2011	366.84	374.85	365.88	374.17	908340
24/03/2011	374.12	376.53	372.34	375.35	1023654
25/03/2011	380.5	398.13	380.01	395.38	1582849
28/03/2011	392.38	394.69	388.72	392.44	1507079
29/03/2011	391.5	398.59	391.12	396.67	1232574
30/03/2011	396.5	400.44	394.58	396.36	701016
31/03/2011	397.75	408.13	395.49	405.16	2354991
01/04/2011	404.39	407.03	401	402.27	698536
04/04/2011	403.13	412	402.63	410.39	921999
05/04/2011	409.62	411.63	403.89	410.41	537817
06/04/2011	409.88	412.38	406.51	409.39	845865
07/04/2011	407.74	407.74	404.71	405.74	475036
08/04/2011	405.25	408.08	400.93	403.41	604116
11/04/2011	399.41	407.73	397.63	405.2	1000008
13/04/2011	401.38	414.64	399.5	413.28	1383613
15/04/2011	412.02	412.33	372.19	373.69	10127467
18/04/2011	364.88	370.88	360	363.26	5135839
19/04/2011	363.25	365.88	360.13	360.92	2401329
20/04/2011	364.88	365.99	361.38	363.41	2243732
21/04/2011	364.84	367.56	362.64	363.75	2994212
25/04/2011	364.38	370.49	363.43	367.66	1940905
26/04/2011	366.88	369.37	365	367.79	2278860
27/04/2011	368.13	370.58	367.81	369.14	1247666
28/04/2011	368.63	369.75	365.13	366.14	2927413
29/04/2011	363.75	366.13	360.99	363.28	2031792
02/05/2011	364.88	368	363.75	365.32	1683523
03/05/2011	365	369.64	362.49	363.88	1654255
04/05/2011	362.63	363.13	355.34	358.72	2115550
05/05/2011	358.41	359.86	354.63	356.06	1582654
06/05/2011	357.24	363.75	356	361.63	1491333
09/05/2011	363.75	364.63	358.44	363.57	617275
10/05/2011	363.46	365.61	359	360.01	609171
11/05/2011	360.25	365.5	359.99	363.26	801259
12/05/2011	362.24	363.63	359	360.16	624560
13/05/2011	360.4	364	358.91	359.79	1035292
16/05/2011	359.5	359.5	355.29	356.3	808671
17/05/2011	356.05	359.66	352.99	355.52	946309
18/05/2011	356.25	360.29	350.38	355.31	1272062
19/05/2011	357.46	357.46	354.45	355.81	931995
20/05/2011	355.63	357.96	354.02	356.23	1002959
23/05/2011	355.98	356.6	353.48	354.63	847360
24/05/2011	354.13	357.98	354.13	355.56	953183
25/05/2011	353.46	353.46	344.58	348.58	1384427
26/05/2011	349.25	349.72	344.75	347.07	1059522
27/05/2011	345	350.88	345	348.44	783118
30/05/2011	350.76	350.76	345.13	347.58	858419
31/05/2011	349.13	352.25	347.07	348.21	2551326
01/06/2011	349.25	353	348	351.44	1013233
02/06/2011	347.5	352.5	347.13	350.38	889661
03/06/2011	351.38	355.35	351.36	352.03	786673
06/06/2011	352.75	355.74	349.39	354.74	471158
07/06/2011	353.76	363	353.76	361.57	997333
08/06/2011	361.13	361.53	358.41	358.96	743246
09/06/2011	360.19	360.19	356.82	357.69	527702
10/06/2011	358.56	360.1	356.4	357.79	898408
13/06/2011	356.06	360.28	352.46	359.7	966648
14/06/2011	359.73	360.44	358.09	359.04	983763
15/06/2011	357.72	357.72	353.36	354.45	916985
16/06/2011	353.63	353.63	349.38	350.04	953620
17/06/2011	350.01	350.42	341.41	346.21	1065646
20/06/2011	346.04	347.47	331.56	338.69	1557269
21/06/2011	340.38	344.38	336.66	340.89	942852
22/06/2011	344.13	347.71	342.76	344.38	703125
23/06/2011	343.75	348.64	341.94	347.39	519846
24/06/2011	348.88	359.71	348.88	357.49	1402411
27/06/2011	353.96	365.38	352.53	358.88	1340537
28/06/2011	358.76	359.61	355.48	358.16	560849
29/06/2011	358.5	363.38	358.5	360.22	600094
30/06/2011	360.76	364.88	360.19	363.81	1417730
01/07/2011	366.88	371.24	365.51	366.77	800308
04/07/2011	370.83	372.13	366.88	367.37	514324
05/07/2011	369.63	371.24	365.75	369.56	802966
06/07/2011	368.38	371.56	367.14	369.21	430028
07/07/2011	369.4	375	367.88	374.46	718934
08/07/2011	375	377.99	370.91	372.07	708724
11/07/2011	369.24	372.01	361.07	365.14	1150815
12/07/2011	356.25	356.25	343.35	348.94	3706582
13/07/2011	345.75	350.92	345.13	347.16	1667271
14/07/2011	345.03	345.5	341.38	342.54	1361403
15/07/2011	343	345.37	340	341.42	799078
18/07/2011	341.88	342.91	338.42	339.18	1176082
19/07/2011	340.13	345.25	339.58	343.81	1040553
20/07/2011	346.6	346.6	343.13	344.06	777839
21/07/2011	343.15	348.06	342.1	346.01	737136
22/07/2011	348.04	355.5	346.25	353.53	968703
25/07/2011	352.25	353.13	348.89	350.97	925532
26/07/2011	351.13	353	348.44	350.23	856092
27/07/2011	350.13	354.49	348.9	349.58	1063305
28/07/2011	345.63	346.74	341.81	343.89	1185172
29/07/2011	342.63	347.81	340.68	346.99	1219699
01/08/2011	347.51	352.98	347.51	351.89	761869
02/08/2011	349.82	349.82	343.13	343.87	616566
03/08/2011	341.88	342.46	338.56	341.58	705761
04/08/2011	342.5	344.99	338	338.64	816236
05/08/2011	330.45	330.45	315.63	323.9	1969759
08/08/2011	312.5	312.5	303.88	308.81	2021280
09/08/2011	293.88	304.99	293.77	296.82	2106218
10/08/2011	306	309.55	301.39	305.89	1744495
11/08/2011	304	308.63	301.87	305.08	1025779
12/08/2011	311	311	292.79	296.9	1762260
16/08/2011	303.75	304.78	296.54	299.91	1268338
17/08/2011	299.5	308.19	299.5	306.12	1066416
19/08/2011	284.25	284.25	271.45	278.09	3612400
22/08/2011	276.74	280.64	271.88	274.33	1963509
23/08/2011	275.16	287.83	274.25	284.62	2142930
24/08/2011	285	285.62	278.75	281.36	1075768
25/08/2011	281.27	283.14	270.19	272.93	3356719
26/08/2011	273.31	281.61	272.83	275.32	2627745
29/08/2011	279.88	289.03	279	287.03	1402816
30/08/2011	291.38	295	285	292.87	1517865
02/09/2011	298.13	298.13	284.41	289.9	1870113
05/09/2011	286.71	286.71	280.02	283.14	1362818
06/09/2011	281.74	290	277.78	287.82	1352087
07/09/2011	287.24	289.29	283.46	286.43	1644679
08/09/2011	287.5	294.25	287.38	292.31	1378484
09/09/2011	291.01	291.01	282.63	284.29	1549013
12/09/2011	276	277.17	272.58	274.81	1024783
13/09/2011	277.89	282.46	274.47	277.76	1295652
14/09/2011	281.38	295.86	281.13	293.96	2154610
15/09/2011	297.25	303.56	291.25	301.24	1712932
16/09/2011	307.24	307.24	296.7	299.39	1413013
19/09/2011	299.88	301.45	294.51	295.33	819804
20/09/2011	297.13	305	296.89	304.57	1126113
21/09/2011	305	306.86	302.5	304.46	925310
22/09/2011	298	301.48	292.08	294.08	1129732
23/09/2011	291	298.73	290.13	292.35	1306054
26/09/2011	293.13	295.63	287.64	294.38	818036
27/09/2011	297.15	308.58	297.15	305.52	1292628
28/09/2011	310	317.5	306.56	308.78	2507720
29/09/2011	310.25	321.24	308.91	318.89	2907043
30/09/2011	316.49	320.5	313.52	316.63	1341332
03/10/2011	311.25	314.75	308.46	309.49	1235641
04/10/2011	306.52	310.22	301.7	304.81	979810
05/10/2011	307.24	312.38	303.51	305.87	1346482
07/10/2011	320	321.86	310.96	313.59	2307216
10/10/2011	318.13	325.11	316.05	323.74	2118304
11/10/2011	324.18	324.38	311.25	313.07	2792406
12/10/2011	324.38	336	324.38	334.92	4329213
13/10/2011	339.88	341.13	335.63	337.09	2255192
14/10/2011	338.89	344.59	335.79	342.97	2450124
17/10/2011	345.14	345.61	340.03	343.32	1768187
18/10/2011	337.49	340.63	335.96	337.69	1314767
19/10/2011	340.25	341.88	337.64	340.97	1266915
20/10/2011	336.5	344.63	335.94	343.44	696710
21/10/2011	343.44	343.63	338.38	340.33	857289
24/10/2011	343.75	346.85	342.65	345.91	759449
25/10/2011	351.38	362.38	351.38	357.34	1959698
26/10/2011	357.74	358.74	353.93	354.83	228612
28/10/2011	365.13	371.42	355.63	357.33	3108598
31/10/2011	357	362.22	357	359.69	1286453
01/11/2011	355	359.26	352.25	354.58	988274
02/11/2011	352.5	356.74	352.18	354.3	664732
03/11/2011	354.25	355.25	345.9	350.26	1347453
04/11/2011	355.63	356.36	348.94	353.24	955461
08/11/2011	351.88	356	348.86	355.26	763417
09/11/2011	355.63	358.41	353.13	354.41	834956
11/11/2011	326.34	350.96	326.34	346.96	1180153
14/11/2011	351.27	354.05	349.75	351.1	579130
15/11/2011	350.01	352.5	347.69	349.79	637253
16/11/2011	349.38	350.5	344.79	347.29	819081
17/11/2011	346.04	348.63	341.61	344.19	795873
18/11/2011	341.38	345.56	340	342.6	592237
21/11/2011	340	341.86	328.29	333.76	1170724
22/11/2011	325	345.61	325	340.5	1857439
23/11/2011	334.38	336.19	327.17	331.58	1599102
24/11/2011	330.13	335.5	323.33	333.28	1653972
25/11/2011	331.88	331.88	323.88	324.96	1002816
28/11/2011	327.51	331.24	326.56	329.52	911276
29/11/2011	327.78	328.51	322.66	324.74	1332421
30/11/2011	322.63	328.13	320.13	325.86	1455029
01/12/2011	334.25	336.36	328.83	331.92	1015651
02/12/2011	331.38	339.43	330.99	336.77	1181426
05/12/2011	336.25	339.72	334.4	337.64	933523
07/12/2011	338.13	346.55	335.51	344.87	1008799
08/12/2011	343.38	344.75	337.01	340.43	911948
09/12/2011	333.52	342.48	332.53	338.79	1321344
12/12/2011	339.99	344.5	337.23	342.53	1378225
13/12/2011	341.41	345.61	338.59	344.03	1206042
14/12/2011	343.75	345.91	340.63	342.53	1232204
15/12/2011	340.79	341.79	333.13	339.54	1256646
16/12/2011	336.88	348.6	336.49	340.56	1708661
19/12/2011	336.25	337.94	331.98	334.55	1508054
20/12/2011	336.25	337.27	331.39	333.59	1310576
21/12/2011	339.88	344.35	335	342.88	1052865
22/12/2011	331.25	343.5	331.25	340.11	1588392
23/12/2011	342.5	342.5	335.41	336.84	880662
26/12/2011	336.38	348.38	336.38	346.98	529571
27/12/2011	345.63	349.88	342.03	344.93	772275
28/12/2011	346.13	350.5	343.94	347.75	856406
29/12/2011	344.75	346.86	341.38	342.76	1104646
30/12/2011	343	346.88	342.69	345.96	663602
02/01/2012	344.9	352.08	342.75	351.12	728272
03/01/2012	353.01	360.87	352.5	358.04	1112876
04/01/2012	355.63	359.38	355.13	356.8	917678
05/01/2012	354.9	359.5	353.93	355.02	890659
06/01/2012	354.75	358.45	351.39	354.02	885954
09/01/2012	355.94	358.29	352.15	354.57	1033223
10/01/2012	358.75	359.43	356.28	357.95	1397397
11/01/2012	358.5	361.86	351.63	353.33	1724475
12/01/2012	343.75	343.75	322.26	323.53	6121325
13/01/2012	327.25	327.38	319.03	323.02	2612368
16/01/2012	322.66	330.5	322.39	330.02	1648592
17/01/2012	331.25	334.1	329.23	332.76	1092553
18/01/2012	330.5	330.5	323.13	326.51	1212553
19/01/2012	327	327.85	322.08	324.34	1206542
20/01/2012	324.5	326.21	322.04	323.6	1454464
23/01/2012	323.75	326.94	323.63	325.04	645108
24/01/2012	327.25	329.95	324.38	327.6	706651
25/01/2012	329.38	334.38	328.13	333.23	1318170
27/01/2012	337.75	341.88	335.78	340.63	1527359
30/01/2012	337.36	340.65	336.25	339.04	1198557
31/01/2012	339	344.33	338.25	343.25	1082362
01/02/2012	342.46	343.5	336.96	342.84	783667
02/02/2012	342.51	347.88	341.25	344.63	1442282
03/02/2012	342.51	349	342.51	347.91	1454650
06/02/2012	350.64	350.99	344.01	347.14	992210
07/02/2012	350.63	350.63	339.21	340.94	902705
08/02/2012	343.5	347.75	342.67	346.14	833937
09/02/2012	343.63	352.76	341.48	351.24	1269605
10/02/2012	349.88	350.25	343.89	348.8	647202
13/02/2012	346.91	350.06	344.64	348.55	716751
14/02/2012	347	351.24	345.5	350.13	684721
15/02/2012	351.88	359.38	351.88	358.01	897291
16/02/2012	358	364.71	357.57	363.62	1032069
17/02/2012	364.53	372.25	362.52	368.48	1432160
21/02/2012	366.25	369.99	363.91	367.28	756153
22/02/2012	363.15	374.25	363.15	369.03	1301640
23/02/2012	367.38	372.83	364.53	366.64	1309370
24/02/2012	366.5	371.75	365.44	368.51	1067055
27/02/2012	370.63	370.63	359	360.42	863821
28/02/2012	360.75	363.75	356.87	359.05	993775
29/02/2012	361.75	363.51	358.03	360.43	1108551
01/03/2012	356.44	359.38	350.63	357.08	1225829
02/03/2012	358.13	358.13	351.64	355.71	759707
05/03/2012	357.26	357.98	349.59	351.23	722557
06/03/2012	350.64	360	350.14	356.56	1293711
07/03/2012	355.25	361.88	354.39	360.48	988571
09/03/2012	361.75	362.88	356	356.91	830601
12/03/2012	364.38	364.38	347.63	352.18	911809
13/03/2012	355.49	358.73	355.25	357.48	963803
14/03/2012	361.25	364.38	356.74	359.86	1325261
15/03/2012	361.88	363.14	358.81	360.24	781420
16/03/2012	363.13	364.13	355.89	358.12	1128876
19/03/2012	361.88	362.5	351.41	354.69	757691
20/03/2012	353.25	356.65	350.38	353.92	1153173
21/03/2012	354.06	361.25	352.63	358.41	781333
22/03/2012	359.25	359.32	351.79	353.54	708080
23/03/2012	354.13	360.34	353.8	359.09	687217
26/03/2012	358.63	358.63	352.64	353.84	615333
27/03/2012	357.5	362.97	354.04	359.49	948844
28/03/2012	358.25	359.34	353	355.39	739990
29/03/2012	352.56	354.79	345.98	349	1750026
30/03/2012	351.24	359.13	350.38	358.29	995450
02/04/2012	358	361.09	355.13	356.28	606448
03/04/2012	358.29	359.71	355.32	357.31	681448
04/04/2012	356.13	359.37	355.5	356.39	656768
09/04/2012	354.69	357.42	351.55	352.84	817696
10/04/2012	355.25	355.96	342.13	346.43	905382
11/04/2012	346.12	353.13	342.9	350.55	1022455
12/04/2012	352.84	353.98	342.31	343.83	1475701
13/04/2012	314.75	315.34	298.64	300.32	9406946
16/04/2012	300	303.32	291.63	295.57	4186435
17/04/2012	299.88	299.88	292.01	297.59	2960886
18/04/2012	300	300.32	294.38	296.41	2395666
19/04/2012	297.49	301.87	296	300.68	2139189
20/04/2012	299.34	303.55	295.31	300.93	1438440
23/04/2012	298.75	298.75	288.13	288.86	2267087
24/04/2012	288.83	295.6	274.79	293.69	6629739
25/04/2012	293.71	295.63	287.91	293.74	3079813
26/04/2012	293.75	297.35	292.79	294.52	2142133
27/04/2012	294.63	299.75	294.38	298.88	1757808
30/04/2012	299	308.5	298.79	307.76	1358701
02/05/2012	308.13	311	307.72	309	1265586
03/05/2012	307.5	312.16	307.5	310.36	1425091
04/05/2012	310.25	312.25	302.93	305.24	1350111
07/05/2012	301.13	306.1	295.99	304.7	1338750
08/05/2012	299.38	300.97	291.14	299.24	1440830
09/05/2012	296	299.35	294.08	295.78	1312268
10/05/2012	296	298.11	290.29	293.02	1135503
11/05/2012	293	295	286.51	288.91	1112664
14/05/2012	290.02	293.19	288.01	292.37	989802
15/05/2012	288.13	303.63	288.13	301.9	1283394
16/05/2012	297.25	298.13	294.25	296.06	1073661
17/05/2012	296.06	297.18	293.3	296.32	725927
18/05/2012	290.67	300.63	287.77	297.86	742270
21/05/2012	298.11	298.19	290.5	292.56	597095
22/05/2012	294.38	296.01	290.46	292.64	727901
23/05/2012	294.38	295.6	288.4	293.52	675254
24/05/2012	293.63	298.61	289.13	297.6	951506
25/05/2012	295.38	298.13	293.88	296.61	539216
28/05/2012	299.25	299.75	295.33	298.23	590723
29/05/2012	298.88	303.13	297.25	301.19	643095
30/05/2012	300.88	307.35	299.09	304.04	1006436
31/05/2012	301	319	298.89	303.67	2703294
01/06/2012	301.88	303.94	297.88	298.65	817880
04/06/2012	296.75	299.54	293.13	298.2	601511
05/06/2012	298.13	301.49	296.84	298.61	749090
06/06/2012	299.65	304.17	299.55	301.94	1097148
07/06/2012	306	308.11	304.52	306.62	830886
08/06/2012	311.11	311.11	299.1	302.41	695603
11/06/2012	303.38	306.59	301.86	303.21	444223
12/06/2012	300.27	308.75	300.27	307.26	516835
13/06/2012	306.41	311.21	305.25	308.76	769723
14/06/2012	307.63	313.75	307.63	312.29	985417
15/06/2012	313.76	316.5	312.84	315.32	788939
18/06/2012	316.88	318.04	312.06	313.96	889629
19/06/2012	312.5	313.13	307.24	309.63	801760
20/06/2012	310	310.63	306.62	308.76	816997
21/06/2012	307	312.88	305.02	311.41	817077
22/06/2012	306.22	310.56	303.31	309.31	801791
25/06/2012	309.36	311	307.28	308.52	993681
26/06/2012	306.64	307.49	303.69	305.05	1291270
27/06/2012	306.5	309.38	306.06	308.51	1084673
28/06/2012	308.13	312.13	306.04	309.16	951622
29/06/2012	311.75	314.88	309.52	313.65	1170621
02/07/2012	312.88	314.85	311.34	312.43	646902
03/07/2012	314.53	314.53	309.58	311.32	803601
04/07/2012	312.5	313.11	308.63	309.93	798852
05/07/2012	310.03	311	307.81	310.03	722558
06/07/2012	309.5	310.63	305	305.58	610930
09/07/2012	302.64	308.61	300.25	304.74	914335
10/07/2012	305.5	307.91	305.17	307.43	881840
11/07/2012	306.25	312.8	305.63	308.88	2118235
12/07/2012	281.25	285	277.38	283.05	6783983
13/07/2012	277.25	282.35	277.25	278.73	3344563
16/07/2012	278.75	280.18	270.41	271.41	2305137
17/07/2012	273.11	274.75	270.29	271.41	1687891
18/07/2012	271.41	273.61	270.38	272.36	984158
19/07/2012	275	281.25	274.16	280.65	1364049
20/07/2012	280.61	280.61	275.66	277.34	644229
23/07/2012	275	276.24	272.83	273.64	486350
24/07/2012	273.81	276.5	270.64	271.08	894189
25/07/2012	271.75	272.5	268.75	271.07	879568
26/07/2012	270.88	270.88	262.66	265.48	1496917
27/07/2012	270.25	270.5	263.66	268.58	1232811
30/07/2012	270	276.88	269.69	276.21	895865
31/07/2012	276.88	279.5	273.13	278.37	864305
01/08/2012	276.88	278.8	275.09	277.32	380998
02/08/2012	277.25	278.35	274.38	275.72	302504
03/08/2012	274.53	277.17	273.14	276.06	386949
06/08/2012	277.77	279.36	275.93	277.1	406348
07/08/2012	279	283.68	277.76	281.66	683168
08/08/2012	282.75	286.88	282.5	285.45	1004888
09/08/2012	286.28	288.94	284.38	285.26	866387
10/08/2012	284.75	290.13	283	289.13	704461
13/08/2012	287.66	291.38	287.51	290.01	501741
14/08/2012	289.16	291.88	286.17	291.17	505602
16/08/2012	291.02	291.02	287.63	289.43	466203
17/08/2012	290.5	294.38	289.54	293.88	1061660
21/08/2012	295.63	304.88	295.63	301.13	1525767
22/08/2012	300.36	305	299.27	304.2	643646
23/08/2012	304.38	310.38	303.03	309.65	1840357
24/08/2012	306	307.29	304.25	305.6	840564
27/08/2012	303.77	305.81	300.7	301.49	986420
28/08/2012	299.63	306.43	299.63	302.64	708257
29/08/2012	302.75	302.75	297.81	298.54	702052
30/08/2012	297.98	300.77	296.26	299.09	1396924
31/08/2012	298.25	298.25	294.34	295.21	726383
03/09/2012	295.75	299.86	294.75	295.64	540189
04/09/2012	295.04	296.5	293.01	295.1	291666
05/09/2012	293.38	294.63	291.52	292.43	501653
06/09/2012	293.81	303.49	293.81	302.75	952923
07/09/2012	306.88	311.75	306.39	310.91	759462
10/09/2012	312	315.88	309.84	314.04	917165
11/09/2012	312.5	316.99	309.33	316.19	680238
12/09/2012	316.38	318.74	315.14	317.46	635416
13/09/2012	317.35	320.86	314.75	319.38	656213
14/09/2012	323.5	330.59	323.26	329.01	1328481
17/09/2012	331.13	331.13	318.38	320.56	1232409
18/09/2012	322.5	327.38	322.25	325.1	898025
20/09/2012	319.58	330.63	319.58	327.15	1453142
21/09/2012	326.92	331.25	322.95	324.16	1536734
24/09/2012	325	326.24	321.89	325.02	1106754
25/09/2012	323.75	326.38	323.51	324.76	1106219
26/09/2012	322.25	325	320.89	323.66	1061238
27/09/2012	324.06	324.13	316.84	318.67	1727860
28/09/2012	320.13	322.49	315.77	316.87	1210653
01/10/2012	318.91	327.52	318.63	326.21	1103286
03/10/2012	325.66	327.39	320.06	322.28	977953
04/10/2012	321.89	324.36	319.63	321.96	895535
05/10/2012	323.13	323.13	257.57	315.86	1454000
08/10/2012	315.6	317.86	307.5	311.02	1009680
09/10/2012	313.13	318.75	310.5	317.03	1135540
10/10/2012	313.39	316.02	311.2	313.02	741513
11/10/2012	312	322.51	310.15	316.65	1870800
12/10/2012	293.75	305.98	288.88	299.42	7087722
15/10/2012	298.21	301.5	294.1	295.7	1848765
16/10/2012	297.49	298.63	293.38	294.46	910256
17/10/2012	297.01	297.38	294.66	296.27	713415
18/10/2012	295.5	299.63	293.14	297.2	1274072
19/10/2012	295.75	299.63	295.75	297.92	1367150
22/10/2012	296.03	299.75	296.03	298.19	570858
23/10/2012	295.25	298	293.75	294.14	592893
25/10/2012	292.88	294.64	291.27	293.09	1407097
26/10/2012	291.84	293.1	290.13	291.2	427536
29/10/2012	290.13	292.38	288.41	291.94	592083
30/10/2012	290.75	295.63	290.75	294.79	716032
31/10/2012	293.75	296.81	293.19	295.38	814665
01/11/2012	295.25	296.25	292.64	295.58	876372
02/11/2012	296.38	300.58	296.14	298.51	881152
05/11/2012	297.89	298.83	295.94	297.31	619900
06/11/2012	298	300.81	296.41	297.71	851971
07/11/2012	297.75	301.75	296.88	300.55	586908
08/11/2012	296.5	298.07	295.63	296.91	653645
09/11/2012	295.63	295.63	293.13	293.59	742365
12/11/2012	294.38	296.13	291.69	294.87	462024
13/11/2012	294.25	295	291.63	292.29	70407
15/11/2012	291.89	292.13	284.85	287.04	1141631
16/11/2012	286.38	298.38	286.38	292.92	1711638
19/11/2012	293	297.65	292.08	294.82	504516
20/11/2012	297.14	297.14	289.1	290.59	680038
21/11/2012	291.21	295.49	290.18	293.73	873726
22/11/2012	293.5	299	291.88	297.83	728414
23/11/2012	297.75	299.88	294.63	297.19	434717
26/11/2012	298.84	302.63	298.84	302.18	473507
27/11/2012	302.75	310	302.73	308.83	714663
29/11/2012	306.25	307.41	303.31	305.66	1295637
30/11/2012	305.2	309.56	303.13	304.61	881339
03/12/2012	304.63	306.63	303.04	304.89	650373
04/12/2012	303.63	305.88	301.88	304.68	563786
05/12/2012	303.63	303.75	297.19	297.81	1749378
06/12/2012	299.25	299.25	289.24	292.29	1376491
07/12/2012	290.13	293.56	288.89	290.14	1185739
10/12/2012	290.12	293	287.38	289.19	853740
11/12/2012	289.5	292.01	285.36	286.76	1423053
12/12/2012	288.75	290.48	285.78	287.23	1919961
13/12/2012	288.12	289.21	284.05	285.44	1245889
14/12/2012	284.13	286.88	283.25	284.85	1063499
17/12/2012	283.38	286.48	282.12	283.28	1370205
18/12/2012	282.5	284.27	280.63	283.88	1036500
19/12/2012	284.25	287.49	283.76	287.02	1248987
20/12/2012	288.26	288.75	284.75	287.45	1055216
21/12/2012	287.38	290.16	285.85	287.11	865502
24/12/2012	290.14	291.05	289.13	290.29	540499
26/12/2012	290.38	291.36	288.04	289.41	407945
27/12/2012	290.98	291.13	284.58	285.97	1013779
28/12/2012	287.76	290.69	286.06	290.4	883032
31/12/2012	289.38	290.51	287.96	289.84	431478
01/01/2013	290.95	291.24	288.19	288.61	369999
02/01/2013	289.52	291	287.94	288.65	543743
03/01/2013	289.38	293.61	288.88	292.24	1324911
04/01/2013	293.55	294.37	291.5	293.69	1056751
07/01/2013	293.89	297.49	291.94	296.85	1095203
08/01/2013	295.63	295.99	290.44	293	1608428
09/01/2013	292.52	295.23	290.41	291.38	768746
10/01/2013	291.38	292.83	288.65	290.29	1362627
11/01/2013	315.13	340.25	315.13	339.01	11606571
14/01/2013	344.98	354.62	344.03	350.81	6365595
15/01/2013	350.75	351.18	346.81	348.38	2547235
16/01/2013	347.63	348.6	344.44	345.93	1457603
17/01/2013	349	350.83	347.4	349.74	1470884
18/01/2013	350.63	351.25	347.18	348.51	911324
21/01/2013	345.38	351.33	345.38	349.54	737445
22/01/2013	349.2	349.83	347.13	347.94	638785
23/01/2013	347.63	349.75	347.63	348.7	932339
24/01/2013	351.25	353.5	348.84	349.78	1401412
25/01/2013	351.25	353.5	348.89	351.83	1055317
28/01/2013	351.5	353.45	350.13	351.33	840376
29/01/2013	350.75	353.13	348.57	349.88	774648
30/01/2013	350.59	350.74	347.57	348.83	850691
31/01/2013	349	350.89	346.25	348.69	2185055
01/02/2013	348.89	350.24	344	346.37	987456
04/02/2013	347.63	348.75	343.13	345.95	937502
05/02/2013	345.41	347.79	343.19	344.49	770764
06/02/2013	346.91	348.51	344.48	347	1137168
07/02/2013	348.25	349.88	347.51	348.69	1338059
08/02/2013	347.89	352.09	346.53	348.68	685337
11/02/2013	350.16	351.87	348.11	349.01	924349
12/02/2013	346.25	346.76	342.72	344.41	555299
13/02/2013	344.63	349.64	343.13	348.69	790361
14/02/2013	349.3	353.5	349.29	351.59	861750
15/02/2013	348.75	351.06	347.04	348.58	649282
18/02/2013	347.88	348.34	345.38	347.51	344348
19/02/2013	347.51	353.13	345.88	352.56	580418
20/02/2013	353.16	354.04	351.06	352.43	693153
21/02/2013	350.2	352.49	349.14	350.98	694843
22/02/2013	349.84	356.88	349.64	355.07	1087942
25/02/2013	358.75	365.25	358.45	364.73	1307206
26/02/2013	364.5	371.18	364.5	369.98	1521693
27/02/2013	368.5	368.5	362.76	363.82	878720
28/02/2013	364.41	366.98	360.68	363.38	1476013
01/03/2013	364.25	370.18	361.5	364.23	1051829
04/03/2013	365.75	367.81	359.02	362.93	1263540
05/03/2013	365.57	367.43	364.16	365.16	896493
06/03/2013	368.38	372.09	365.78	371.26	1525685
07/03/2013	372.66	376.23	372.5	375.54	1714420
08/03/2013	373.5	373.63	369.66	371.28	770362
11/03/2013	372.73	373.75	366.25	368.22	608270
12/03/2013	367.5	368.09	364	364.76	714257
13/03/2013	361.25	361.25	356.26	357.93	1341267
14/03/2013	358.25	361.11	355.36	359.26	1041540
15/03/2013	359.54	363.96	358.51	359.78	907599
18/03/2013	358.28	361.25	356.38	357.59	805853
19/03/2013	359.38	360.78	355.14	357	1497018
20/03/2013	358.1	359.34	353.44	358.21	1124330
21/03/2013	360.38	361.81	357.75	359.1	1242510
22/03/2013	356.24	359.44	353.75	357.9	921286
25/03/2013	355.65	358.13	354.08	356.59	629607
26/03/2013	355.63	358.71	354.25	356.82	426948
